caption	image
AntonioMarras fw23 The woman is wearing a white dress with fur trim, and she is also wearing a white coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230009-c9f716b5aa2bafb648b4.JPG
AntonioMarras fw23 The man is wearing a blue shirt and a pair of blue jeans, which are made of denim.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230010-048f2b620b983f42e30b.JPG
AntonioMarras fw23 The woman is wearing a dress made of black and white material, which is a combination of black and white colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230011-28dadde0bc1c717bf0bc.JPG
AntonioMarras fw23 The woman is wearing a black and white floral print dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230012-53260e9fe86fdce45229.JPG
AntonioMarras fw23 The man is wearing a black jacket, a white shirt, and a brown tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230013-02bb40cd01f0ba074e5d.JPG
AntonioMarras fw23 The clothes are made of black and white materials, and the woman is wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230014-70d1c6bcef812866ebc3.JPG
AntonioMarras fw23 The clothes are made of black and white materials, and the woman is wearing a black and white outfit.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230015-d13d932c321c3769538d.JPG
AntonioMarras fw23 The man is wearing a black and white floral print suit, which is a combination of black and white colors with a floral pattern.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230016-6b428968b8cfcdec6824.JPG
AntonioMarras fw23 The woman is wearing a black coat, which is made of wool, and she is also wearing a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230017-79817e56760836a60a4e.JPG
AntonioMarras fw23 The woman is wearing a white dress with a floral print and a black coat, which is a combination of a dress and a coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230018-86c7222febb4a668de81.JPG
AntonioMarras fw23 The man is wearing a white shirt and black pants, which are made of cotton.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230019-4c3bad1f90577f254218.JPG
AntonioMarras fw23 The woman is wearing a black and white dress, which is made of a plaid pattern, and she is also wearing a white jacket	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230020-2bc015bbe90e748392dc.JPG
AntonioMarras fw23 The woman is wearing a dress made of a black and white floral print, which is a combination of black and white colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230021-713bc2758d899f22f2af.JPG
AntonioMarras fw23 The man is wearing a black and white outfit, which consists of a black jacket and a white shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230022-7cb54a1d46543f976b44.JPG
AntonioMarras fw23 The clothes are made of black and white materials, and the woman is wearing a black and white outfit.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230023-2092292593ad9a24c5cf.JPG
AntonioMarras fw23 The clothes are made of silk, and they are black and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230024-c3927d846370476e05ce.JPG
AntonioMarras fw23 The man is wearing a suit made of black and white materials, which is a formal attire.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230025-5f2c5afde0f67030cb40.JPG
AntonioMarras fw23 The man is wearing a black suit with a white shirt and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230026-fd00731b5274c487b1e2.JPG
AntonioMarras fw23 The man is wearing a suit made of wool, which is a natural fiber, and a tie made of silk, which is a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230027-545848ee3bffdd778167.JPG
AntonioMarras fw23 The woman is wearing a black and white dress, which is made of a woven material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230028-e633924be34bc5785ec2.JPG
AntonioMarras fw23 The woman is wearing a black dress and a brown coat, which are both made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230029-586a5cfa0c21d36b0028.JPG
AntonioMarras fw23 The man is wearing a black and white checkered jacket, which is made of a wool material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230030-0e3a79ebe44b7c76064c.JPG
AntonioMarras fw23 The woman is wearing a black and white floral dress, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230031-615cf97983bfc5547be0.JPG
AntonioMarras fw23 The woman is wearing a black dress with a floral pattern, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230032-4dc5ad2eb968113cdfbd.JPG
AntonioMarras fw23 The man is wearing a black suit, a white shirt, and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230033-3bcfe6aa402415b10036.JPG
AntonioMarras fw23 The man is wearing a plaid jacket, which is made of wool, and a plaid shirt, which is made of cot	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230034-afa880688efa322238f7.JPG
AntonioMarras fw23 The woman is wearing a black dress with a floral pattern, which is made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230035-eb46d7d0a9da715c7863.JPG
AntonioMarras fw23 The woman is wearing a dress made of a floral print fabric, which is a mix of black and white colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230036-de6f9540536137eb7cb2.JPG
AntonioMarras fw23 The man is wearing a brown jacket, which is made of wool, and a matching brown shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230037-5691036de598e7a1c3fa.JPG
AntonioMarras fw23 The woman is wearing a dress made of a floral print fabric, which is a mix of black and white colors.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230038-fe766a5e6717c305e35c.JPG
AntonioMarras fw23 The clothes are made of wool and have a floral pattern, which is a characteristic of winter clothing.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230039-906c722a540d84a8449c.JPG
AntonioMarras fw23 The man is wearing a suit made of wool, which is a natural fiber, and a matching tie, which is a textile access	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230040-92dccdb79f9e8569b31a.JPG
AntonioMarras fw23 The clothes are made of silk and are in shades of blue and grey.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230041-a29bc0f0aaf4f859347d.JPG
AntonioMarras fw23 The woman is wearing a green dress, a brown coat, and a purple scarf.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230042-c68c738321cca82b1b09.JPG
AntonioMarras fw23 The woman is wearing a dress made of a material that resembles denim, and it is blue in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230043-4ae6fcc0c2dcc7e17c7a.JPG
AntonioMarras fw23 The clothes are made of wool, which is a natural fiber, and they are predominantly white and black in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230044-cb728550374326afe8c2.JPG
AntonioMarras fw23 The man is wearing a brown and white plaid shirt, a brown jacket, and a brown and white tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230045-80d0d239813723acdaa3.JPG
AntonioMarras fw23 The woman is wearing a grey coat, which is made of wool, and a matching grey dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230046-7b9d5c14b4dc39bb14a1.JPG
AntonioMarras fw23 The woman is wearing a dress made of a material that resembles a leaf pattern, and it is black in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230047-d726f2aeb1597fe84759.JPG
AntonioMarras fw23 The dress is made of silk, and it is black and white in color.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230048-019b3f4b506d77614eae.JPG
AntonioMarras fw23 The clothes are made of materials like fur, lace, and leather, and they come in various colors such as black, grey, and white	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230049-9afff317d21d44e0be20.JPG
AntonioMarras fw23 The man is wearing a brown shirt and a brown vest, which are made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230050-50521c229ec6aa856cd4.JPG
AntonioMarras fw23 The woman is wearing a dress made of fur, which is a unique and unconventional choice for clothing.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230051-37976232de7c214237c0.JPG
AntonioMarras fw23 The man is wearing a grey jacket, a brown coat, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230052-5a8fb9d5204fa07deae3.JPG
AntonioMarras fw23 The woman is wearing a gray coat, which is made of wool, and a matching gray hat. She is also wearing a brown dress	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230053-c650a64e263c375907c1.JPG
AntonioMarras fw23 The woman is wearing a fur coat, which is made of fur, and a blue dress, which is made of a different material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230054-1051dd0005fd7682be29.JPG
AntonioMarras fw23 The man is wearing a suit made of wool, which is a natural fiber, and a tie made of silk, which is a	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230055-c6b6e9bc5932c41c7b10.JPG
AntonioMarras fw23 The man is wearing a green jacket, which is made of leather, and a black shirt.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230056-56ef300b46bd5e418fe0.JPG
AntonioMarras fw23 The man is wearing a black jacket, a hat, and a pair of shorts, which are all made of fur.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230057-798fddb5277780bdb729.JPG
AntonioMarras fw23 The woman is wearing a fur coat, which is made of fur, and a dress, which is made of a blue material.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230058-302fd289c8b07c501872.JPG
AntonioMarras fw23 The woman is wearing a black and gray outfit, which consists of a black dress and a gray coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230059-6386a9842429c167dc68.JPG
AntonioMarras fw23 The man is wearing a jacket made of denim, which is a type of blue jean material, and a shirt made of pla	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230060-bbd3e8ebcee1bbe5252c.JPG
AntonioMarras fw23 The woman is wearing a black and white dress, which is made of a material that appears to be a mix of cotton and silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230061-ffce1e6c4b0eb6e06e0f.JPG
AntonioMarras fw23 The woman is wearing a brown coat, which is made of leather, and a black dress.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230062-00710ae7e4003fcc150f.JPG
AntonioMarras fw23 The clothes are made of wool and have a blue and white color scheme.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230063-ca04950ed052c99a2154.JPG
AntonioMarras fw23 The man is wearing a white shirt and a brown jacket, which are made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230064-75dae921f6052949179a.JPG
AntonioMarras fw23 The outfit consists of a black and blue plaid jacket, a black shirt, and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230065-42f4377b225db7fb4ca2.JPG
AntonioMarras fw23 The man is wearing a purple suit, which is made of wool, and a matching purple tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230066-03e99d88337d2a4b33f7.JPG
AntonioMarras fw23 The woman is wearing a blue suit, which is made of wool, and she is also wearing a blue tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230067-009400b58bb6d900bb8f.JPG
AntonioMarras fw23 The woman is wearing a blue plaid dress, which is made of wool, and she is carrying a purple handbag.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230068-b3823deaf17d06e2cd60.JPG
AntonioMarras fw23 The woman is wearing a blue dress and a matching blue coat, both made of silk.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230069-0f574da76eeabb21fbde.JPG
AntonioMarras fw23 The man is wearing a black jacket, a purple shirt, and a black tie.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230070-c4f2533f4c0af8153f96.JPG
AntonioMarras fw23 The woman is wearing a blue dress with floral patterns, and she is also wearing a black coat.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230071-735720926bf40e8fa738.JPG
AntonioMarras fw23 The woman is wearing a blue dress with a plaid pattern, which is made of wool.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230072-109b4587e9300f702188.JPG
AntonioMarras fw23 The clothes are made of wool and have a blue and white color scheme.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230073-c52f207884cb4136776a.JPG
AntonioMarras fw23 The man is wearing a black jacket, a white shirt, and a tie, which are all made of leather.	/home/modalyeon/aiffelthon/fromage/datasets/images/cc3m/training/antoniomarrasaw230074-7838aa636a4088b46018.JPG
